time,runtime,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,ping,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2020-05-12 16:03:47.989429,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:03:57.989480,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:04:07.989619,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:04:17.989579,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:04:27.989568,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:04:37.989554,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:04:47.989563,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:04:57.989575,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:05:07.989550,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:05:17.989560,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:05:27.989592,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:05:37.989561,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:05:47.989582,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:05:57.989554,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:06:07.989575,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:06:17.989596,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:06:27.989587,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:06:37.989591,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:06:47.989583,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:06:57.989572,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:07:07.989596,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:07:17.989596,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:07:27.989573,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:07:37.989576,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:07:47.989562,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:07:57.989575,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:08:07.989578,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:08:17.989559,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:08:27.989568,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:08:37.989562,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:08:47.989594,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:08:57.989602,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:09:07.989590,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:09:17.989587,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:09:27.989592,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:09:37.989579,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:09:47.989600,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:09:57.989571,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:10:07.989569,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:10:17.989556,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:10:27.989556,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:10:37.989607,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:10:47.989587,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:10:57.989594,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:11:07.989579,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:11:17.989573,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2020-05-12 16:11:27.989596,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
